0,0
1,2323.1
2,1768.8
3,3277.2
4,2473
5,2138.2
6,2498
7,3017.4
8,2438
9,1918.5
10,1278.9
11,1149.1
12,3102.6
13,2408.2
14,2742.8
15,3297.6
16,2418.2
17,3467.5
18,2358.2
19,1963.3
20,2313.3
21,2073.5
22,3487.4
23,3547
24,1893.4
25,904.5
26,1618.6
27,3387.3
28,3387.3
29,1798.4
30,3267.4
